address,price,dong_may,cpu,ram,o_cung,man_hinh,card_man_hinh,kich_thuoc,khoi_luong,pin,he_dieu_hanh,do_phan_giai
https://phongvu.vn/asus-vivobook-s533ea-bn293t--s210601940,,ASUS,Intel Core i5-1135G7,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,1.61 x 35.98 x 23.38 cm,1.6,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/laptop-msi-thin-gf65-10ue-286vn--s210600076,,MSI,Intel Core i5-10500H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,35.9 x 25.4 x 2.17 cm,1.8,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/asus-vivobook-flip-tp470ea-ec027t--s210502241,,ASUS,Intel Core i3-1115G4,1 x 4GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.40 x 22.00 x 1.87 cm,1.5,3 cell,Windows 10 Home 64-bit,1920 x 1080
https://phongvu.vn/asus-vivobook-x415ea-eb640w--s211200511,,ASUS,Intel Core i5-1135G7,1 x 4GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.54 x 21.6 x 1.99 cm,1.6,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-440-g8-342h3pa-i5-1135g7-bac--s210501398,,HP,Intel Core i5-1135G7,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,32.19 x 21.39 x 1.99 cm,1.3,3 cell,Free DOS,1920 x 1080
https://phongvu.vn/acer-nitro-5-an515-45-r9sc-nh-qbrsv-001--s210400696,,ACER,Ryzen 7 5800H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3070  8GB  GDDR6 / AMD Radeon Graphics,36.34 x 25.5 x 2.39 cm,2.2,4 cell,Windows 10 Home 64-bit,1920 x 1080
https://phongvu.vn/laptop-acer-aspire-3-a315-56-502x-nx-hs5sv-00f--s210302327,,ACER,Intel Core i5-1035G1,1 x 4GB Onboard,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,36.34 x 24.75 x 1.99 cm,1.7,2 cell,Windows 10 Home 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg0003tx-2d9c5pa-i5-1135g7-vang--s210300939,,HP,Intel Core i5-1135G7,1 x 4GB,256GB SSD M.2 NVMe,15.6 inch,GeForce MX450  2GB  GDDR5 / Intel Iris Xe Graphics,36.02 x 23.40 x 1.79 cm,1.7,3 cell,Windows 10 Home SL 64-bit + Office,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-thin-gf63-10sc-020vn-i7-10750h-den--s210300884,,MSI,Intel Core i7-10750H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,NVIDIA GeForce GTX 1650  4GB  GDDR6 / Intel UHD Graphics,35.9 x 25.4 x 2.17 cm,1.9,3 cell,Windows 10 Home 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-14-3400-3400-70234073--s210202032,,Dell,Intel Core i5-1135G7,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.87 x 23.95 x 1.9 cm,1.6,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-450-g8-2h0u4pa-i3-1115g4-bac--s210104774,,HP,Intel Core i3-1115G4,1 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.94 x 23.39 x 1.99 cm,1.7,3 cell,Windows 10 Home SL 64-bit,1366 x 768
https://phongvu.vn/asus-vivobook-s433ea-am439t--s210100403,,ASUS,Intel Core i5-1135G7,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.4 x 21.3 x 1.59 cm,1.4,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/acer-swift-3-sf313-53-503a-nx-a4jsv-002--s201100387,,ACER,Intel Core i5-1135G7,8GB Onboard,512GB SSD M.2 NVMe,13.5 inch,Onboard  Intel Iris Xe Graphics,30.25 x 23.388 x 1.595 cm,1.2,3 cell,Windows 10 Home 64-bit,2556 x 1504
https://phongvu.vn/dell-inspiron-15-7501-7501-x3mry1--s201000480,,Dell,Intel Core i7-10750H,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,GTX 1650Ti  4GB  GDDR6 / Intel UHD Graphics,35.61 x 23.45 x 1.89 cm,1.8,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-14s-dk1055au-171k9pa-amd-ryzen-3-3250u-bac--s200700385,,HP,AMD Ryzen 3 3250U,1 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.42 x 22.59 x 1.9 cm,1.5,3 cell,Windows 10 Home 64-bit,1366 x 768
https://phongvu.vn/may-tinh-xach-tay-laptop-microsoft-surface-pro-7-12-3-vdv-00001-i5-1035g4-8gb-ssd128gb-xam--s200700390,,MICROSOFT,Intel Core i5-1035G4,1 x 8GB,128GB SSD,12.3 inch,Onboard  Intel UHD Graphics,29.21 x 20.14 x 0.85,0.8,,Windows 10,2736 x 1824
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-thinkbook-14iml20rv00b6vn-i310110u-xam--s191201279,,Lenovo,Intel Core i3-10110U,1 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32 x 23 x 1.79 cm,1.5,3 cell,Free DOS,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-15cs3063tx-8rk42pa-i71065g7-vang--s191101255,,HP,Intel Core i7-1065G7,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,GeForce MX250  2GB  GDDR5 / Intel Iris Plus Graphics,36.16 x 24.56 x 1.79 cm,1.8,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-a412fa-ek153t-i5-8265u-bac--s19060177,,ASUS,Intel Core i5-8265U,8GB (4GB + 4GB Onboard),,14 inch,Shared memory  Intel UHD Graphics 620,32.2 x 21.2 x 1.95 cm,1.5,2 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-s530fn-bq141t-i7-8565u-vang--s19030351,,ASUS,Intel Core i7-8565U,1 x 8GB,512GB SSD M.2 SATA,15.6 inch,NVIDIA GeForce MX150  2GB  GDDR5 / Intel UHD Graphics 620,36.1 x 24.3 x 1.80 cm,1.7,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-a510un-ej466t-i5-8250u-xam--s19040039,,ASUS,Intel Core i5-8250U,1 x 4GB,,15.6 inch,NVIDIA GeForce MX150  2GB  GDDR5 / Intel UHD Graphics 620,36.1 x 24.3 x 1.94 cm,1.7,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/acer-swift-3-sf315-52-38yq-nx-gzbsv-003--s1808444,,ACER,Intel Core i3-8130U,1 x 4GB,,15.6 inch,Onboard  Intel UHD Graphics 620,34 x 23 x 1.8 cm,1.6,4 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-330-15ikbr-81de010cvn-i3-7020u-den--s1808260,,Lenovo,Intel Core i3-7020U,1 x 4GB Onboard,,15.6 inch,Radeon 530  2GB  GDDR5 / Intel HD Graphics 620,37.8 x 26 x 2.29 cm,2.2,2 cell,Windows 10 Home SL 64-bit,1366 x 768
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3578-v3578a-den--s1805409,,Dell,Intel Core i5-8250U,1 x 4GB,,15.6 inch,AMD Radeon R5 520  2GB  Intel UHD Graphics 620,38 x 26.4 x 2.3 cm,2.3,4 cell,Ubuntu,1920 x 1080
https://phongvu.vn/dell-inspiron-13-5379-c3ti7501w--s1704813,,Dell,Intel Core i7-8550U,1 x 8GB,,13.3 inch,Onboard  Intel UHD Graphics 620,32.4 x 22.4 x 1.9 cm,1.7,3 cell,Windows 10 Home SL 64-bit,1920 x 1080
https://phongvu.vn/apple-macbook-pro-16-inch-2021-m1-pro-32gb-512gb--s220806146,,APPLE,Apple M1 Pro,,512GB SSD,16 inch,,35.57 x 24.81 x 1.68 cm,2.1,,macOS,3456 x 2234
https://phongvu.vn/apple-macbook-pro-14-inch-m1-max-2021-32gb-1tb-ssd--s220400335,,APPLE,Apple M1 Max,,1TB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-pro-14-inch-m1-pro-2021-32gb-512gb-ssd--s220303619,,APPLE,Apple M1 Pro,,512GB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-pro-14-inch-m1-max-2021-32gb-1tb-ssd--s220302861,,APPLE,Apple M1 Max,,1TB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-pro-16-inch-2021-m1-pro-16gb-512gb-ssd--p392982?sku=211006735,,APPLE,Apple M1 Pro,,512GB SSD,16 inch,,35.57 x 24.81 x 1.68 cm,2.1,,macOS,3456 x 2234
https://phongvu.vn/macbook-pro-2021-14-mkgr3sa-a-m1-pro-16gb-ssd512gb--s211006730,,APPLE,Apple M1 Pro,,512GB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-air-m1-13-2020-16gb-256gb-ssd--s210400892,,APPLE,Apple M1,,256GB SSD,13.3 inch,,30.41 x 21.24 x 0.41–1.61 cm,1.3,,macOS,2560 x 1600
https://phongvu.vn/macbook-pro-2020-13-3-myd92sa-a-m1-8gb-ssd512gb--s201201624,,APPLE,Apple M1,,512GB SSD,13.3 inch,,21.24 x 30.41 x 1.56 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/macbook-pro-2020-13-3-myd82sa-a-m1-8gb-ssd-256gb--s201201622,,APPLE,Apple M1,,256GB SSD,13.3 inch,,21.24 x 30.41 x 1.56 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/macbook-air-2020-mvh42saa-i5512gb--s200500598,,APPLE,Intel Core i5,,512GB SSD,13.3 inch,,30.41 x 21.24 x 1.61 cm,1.3,,macOS,2560 x 1600
https://phongvu.vn/macbook-air-2020-mwtj2saa-i3256gb--s200500597,,APPLE,Intel Core i3,,256GB SSD,13.3 inch,,30.41 x 21.24 x 1.61 cm,1.3,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-pro-16-inch-2019-16gb-512gb-ssd--s200400014,,APPLE,Intel Core i7,,512GB SSD,16 inch,,35.79 x 24.59 x 1.62 cm,2,,macOS,3072 x 1920
https://phongvu.vn/macbook-13-3-mr9u2--s1808314,,APPLE,Intel Core i5,,256GB SSD,13.3 inch,,30.4 x 21.2 x 1.5 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/macbook-air-2018-mre82--s18110453,,APPLE,Intel Core i5,,128GB SSD,13.3 inch,,30.41 x 21.24 x 1.56,1.2,,macOS,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-14-oled-ux3405ma-pp151w-ultra-5-125h-xanh--s231202895,28990000,ASUS,Intel Core Ultra 5-125H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Arc Graphics,31.24 x 22.01 x 1.49 cm,1.2,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14-x1404za-nk075w-i3-1215u-xanh--s231202688,12490000,ASUS,Intel Core i3-1215U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.49 x 21.39 x 1.79 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-779x-nh-qlusv-00b-i7-13700hx-den--s231202668,43990000,ACER,Intel Core i7-13700HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,360.1 x 279.9  x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-547e-nh-qlusv-00a-i5-13500-den--s231202667,40890000,ACER,Intel Core i5-13500HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 710,360.1 x 279.9  x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-v-anv15-51-55ca-nh-qn8sv-004-i5-13420h-den--s231202666,27990000,ACER,Intel Core i5-13420H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,362.3 x 239.89 x 22.9 - 26.9 mm,2.1,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-5-a515-58m-951t-i9-13900h-xam--s231200913,23990000,ACER,Intel Core i9-13900H,16GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,362.9 x 237.5 x 17.99 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-5-a515-58p-35eu-i3-1305u-xam--s231200912,12290000,ACER,Intel Core i3-1305U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,362.9 x 237.5 x 17.99 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-15x-oled-s3504va-l1227ws-i7-1360p-bac--s231200911,25990000,ASUS,Intel Core i7-1360P,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14x-oled-k3405zf-km184w-i5-12500h-bac--s231200910,25990000,ASUS,Intel Core i5-12500H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,RTX 2050  4GB  GDDR6 / Intel Iris Xe Graphics,31.71 x 22.25 x 1.89 cm,1.4,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-15-x1504za-nj517w-i5-1235u-bac--s231200909,16490000,ASUS,Intel Core i5-1235U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-a15-fa507nu-lp131w-amd-ryzen-5-7535hs-xam--s231200907,29490000,ASUS,AMD Ryzen 5 7535HS,1 x 16GB,1TB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / AMD Radeon 660M,35.4 x 25.1 x 2.24 - 2.49 cm,2.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14-x1404za-nk386w-i3-1215u-xanh--s231200908,11990000,ASUS,Intel Core i3-1215U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.49 x 21.39 x 1.79 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-3581-71023331-i7-13800h-xam--s231103562,45300000,Dell,Intel Core i7-13800H,1 x 16GB,512GB SSD M.2 NVMe,15.6 inch,RTX A500  4GB  GDDR6 / Intel Iris Xe Graphics,22.7 x 357.80 x 233.30 (mm),1.8,4 cell,Ubuntu,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-f15-fx507vv-lp157w-i7-13620h-xam--s231200906,37490000,ASUS,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,35.4 x 25.1 x 2.24 - 2.49 cm,2.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-5680-71023332-i7-13800h-xam--s231103564,84700000,Dell,Intel Core i7-13800H,1 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX 2000  8GB  GDDR6 / Intel Iris Xe Graphics,26.17 x 353.68 x 240.27 (mm),1.9,6 cell,Ubuntu,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-14s-dq5121tu-8w355pa-i3-1215u-bac--s231103667,12990000,HP,Intel Core i3-1215U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.5 x 1.79 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-7680-71024681-i7-13850hx-xam--s231103682,81300000,Dell,Intel Core i7-13850HX,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 2000  8GB  GDDR6 / Intel UHD Graphics 770,22.30 x 356 x 258.34 (mm),2.6,6 cell,Windows 11 Pro,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-15-3530-71026454-i7-1355u-den--s231103655,22990000,Dell,Intel Core i7-1355U,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,358.50 x 235.56 x 18.99 mm,1.66,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-3540-71021488-i7-1355u-xam--s231103672,24490000,Dell,Intel Core i7-1355U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.9 x 23.9 x 2 cm,1.8,3 cell,Fedora,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-7340-71021493-i7-1355u-xam--s231103675,38390000,Dell,Intel Core i7-1355U,1 x 16GB,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.9 x 21.3x 1.7 cm,1.2,3 cell,Fedora,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-9440-71021494-i7-1365u-xam--s231103676,69590000,Dell,Intel Core i7-1365U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31 x 21.5 x 1.6 cm,1.5,3 cell,Windows 11 Pro,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-5680-71023333-i7-13800h-xam--s231103679,78800000,Dell,Intel Core i7-13800H,1 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX A1000  6GB  GDDR6 / Intel Iris Xe Graphics,26.17 x 353.68 x 240.27 (mm),1.9,6 cell,Ubuntu,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-3581-71024679-i7-13800h-xam--s231103683,57200000,Dell,Intel Core i7-13800H,2 x 16GB,1TB SSD M.2 NVMe,15.6 inch,RTX A1000  6GB  GDDR6 / Intel Iris Xe Graphics,22.7 x 357.80 x 233.30 (mm),1.8,4 cell,Windows 11 Pro,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-5680-71024680-i9-13900h-xam--s231103685,101700000,Dell,Intel Core i9-13900H,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 2000  8GB  GDDR6 / Intel Iris Xe Graphics,26.17 x 353.68 x 240.27 (mm),1.9,6 cell,Ubuntu,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-bravo-15-c7vfk-275vn-amd-ryzen-7-7735hs-den--s231103535,28990000,MSI,AMD Ryzen 7 7735HS,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / AMD Radeon 680M,35.9 x 25.9 x 2.49 cm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-gp68hx-13vh-252vn-i9-13950hx-xam--s231103537,61990000,MSI,Intel Core i9-13950HX,2 x 8GB,1TB SSD M.2 NVMe,16 inch,RTX 4080  12GB  GDDR6 / Intel UHD Graphics 770,35.7 x 28.405 x 2.220 cm,2.6,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-vector-gp78-hx-13vi-476vn-i9-13980hx-den--s231103539,89990000,MSI,Intel Core i9-13980HX,2 x 16GB,2TB SSD M.2 NVMe,17 inch,RTX 4090  16GB  GDDR6 / Intel UHD Graphics 770,38.034 x 29.797 x 2.355 mm,3,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-flex-5-14alc7-82r900ecvn-amd-ryzen-7-5700u-xam--s231103542,16990000,Lenovo,AMD Ryzen 7 5700U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,31.31 x 22.49 x 1.78 cm,1.5,52 Wh  Pin liền,Windows 11 Home SL,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1x8pa-i3-1215u-bac--s231103547,13590000,HP,Intel Core i3-1215U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.6 x 2 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-3540-71021486-i3-1315u-xam--s231103551,16590000,Dell,Intel Core i3-1315U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.9 x 23.9 x 2 cm,1.8,3 cell,Fedora,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-3540-71021487-i5-1335u-xam--s231103553,19390000,Dell,Intel Core i5-1335U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.9 x 23.9 x 2 cm,1.8,3 cell,Fedora,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-3540-71021489-i7-1355u-xam--s231103557,25790000,Dell,Intel Core i7-1355U,1 x 16GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.9 x 23.9 x 2 cm,1.8,3 cell,Fedora,1366 x 768
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-5440-71021492-i7-1355u-xam--s231103558,30490000,Dell,Intel Core i7-1355U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.1 x 21.2 x 2.1 cm,1.4,3 cell,Fedora,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-mf-f2vn313sh-i5-12450h-den--s231101834,23290000,GIGABYTE,Intel Core i5-12450H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics,360 x 238 x  227 mm,1.9,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-mf5-h2vn353sh-i7-13620h-den--s231101836,27990000,GIGABYTE,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,360 x 238 x  227 mm,2,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g6-kf-h3vn853sh-i7-13620h-den--s231101837,29990000,GIGABYTE,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,360 x 238 x  227 mm,2.3,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-mf5-52vn353sh-i5-13500h-den--s231101835,25790000,GIGABYTE,Intel Core i5-13500H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,360 x 238 x  227 mm,2,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-loq-15irh8-82xv00qqvn-i5-12450h-xam--s230900014,20990000,Lenovo,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 2050  4GB  GDDR6 / Intel Iris Xe Graphics,359.6 x 264.8 x 22.1-25.2 mm,2.4,60 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg3095tu-8c5l6pa-i5-1335u-bac--s230803714,19990000,HP,Intel Core i5-1335U,2 x 4GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.02 x 23.4 x 1.8 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-aero-14-oled-9mf-e2vnbb4sh-i5-12500h-bac--s230803458,34990000,GIGABYTE,Intel Core i5-12500H,1 x 16GB,1TB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.1x 22.08 x 1.7 cm,1.5,63 Wh  Pin liền,Windows 11 Home SL,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-expertbook-b5-b5602cba-l20197w-i7-1260p-den--s230803460,46990000,ASUS,Intel Core i7-1260P,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,35.82 x 26.12 x 1.99 cm,1.5,4 cell,Windows 11 Home,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fa1085tx-8c5m2pa-i7-13700h-bac--s230803454,33990000,HP,Intel Core i7-13700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,35.79 x 25.5 x 2.35 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-440-g10-873a6pa-i5-1335u-bac--s230704096,20590000,HP,Intel Core i5-1335U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.19 x 21.39 x 1.99 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-440-g10-873b1pa-i5-1340p-bac--s230704097,22690000,HP,Intel Core i5-1340P,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,32.19 x 21.39 x 1.99 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
